time,ship_id,state,port,berth_id
12699.272760039597,5,DEPARTED,Shanghai,0
12699.272760039597,5,STORM_ENCOUNTER,Panama,0
12699.272760039597,5,ENROUTE,Panama,0
12699.769254508697,21,BERTHED,Panama,2
12699.769254508697,21,SERVICE_STARTED,Panama,2
12702.197513166464,1,BERTHED,Suez,2
12702.197513166464,1,SERVICE_STARTED,Suez,2
12702.466708436416,15,BERTHED,Shanghai,1
12702.466708436416,15,SERVICE_STARTED,Shanghai,1
12709.744074629178,7,BERTHED,Antwerp,1
12709.744074629178,7,SERVICE_STARTED,Antwerp,1
12710.411471604044,9,SERVICE_COMPLETE,Singapore,2
12710.411471604044,9,DEPARTED,Singapore,0
12710.411471604044,9,ENROUTE,Suez,0
12712.171363289313,13,QUEUED,Panama,0
12713.273605106731,18,BERTHED,Antwerp,2
12713.273605106731,18,SERVICE_STARTED,Antwerp,2
12713.558827315921,14,QUEUED,Suez,0
12715.01845341654,20,QUEUED,Suez,0
12716.553672818107,2,SERVICE_COMPLETE,Singapore,1
12716.553672818107,2,DEPARTED,Singapore,0
12716.553672818107,2,ENROUTE,Suez,0
12717.560741295845,7,SERVICE_COMPLETE,Antwerp,1
12717.560741295845,7,DEPARTED,Antwerp,0
12717.560741295845,7,ENROUTE,Suez,0
12718.07110940522,8,SERVICE_COMPLETE,Suez,1
12718.07110940522,14,BERTHED,Suez,1
12718.07110940522,14,SERVICE_STARTED,Suez,1
12718.07110940522,8,DEPARTED,Suez,0
12718.07110940522,8,ENROUTE,Singapore,0
12724.956938440064,18,SERVICE_COMPLETE,Antwerp,2
12724.956938440064,18,DEPARTED,Antwerp,0
12724.956938440064,18,ENROUTE,Panama,0
12735.298499749313,16,SERVICE_COMPLETE,Panama,1
12735.298499749313,13,BERTHED,Panama,1
12735.298499749313,13,SERVICE_STARTED,Panama,1
12735.298499749313,16,DEPARTED,Panama,0
12735.298499749313,16,STORM_ENCOUNTER,Singapore,0
12735.298499749313,16,ENROUTE,Singapore,0
12748.687776071887,14,SERVICE_COMPLETE,Suez,1
12748.687776071887,20,BERTHED,Suez,2
12748.687776071887,20,SERVICE_STARTED,Suez,2
12748.687776071887,14,DEPARTED,Suez,0
12748.687776071887,14,ENROUTE,Antwerp,0
12750.783375103083,15,SERVICE_COMPLETE,Shanghai,1
12750.783375103083,15,DEPARTED,Shanghai,0
12750.783375103083,15,STORM_ENCOUNTER,Panama,0
12750.783375103083,15,ENROUTE,Panama,0
12754.718872413167,3,BERTHED,Shanghai,1
12754.718872413167,3,SERVICE_STARTED,Shanghai,1
12761.568872413167,3,SERVICE_COMPLETE,Shanghai,1
12761.568872413167,3,DEPARTED,Shanghai,0
12761.568872413167,3,ENROUTE,Singapore,0
12764.080846499797,1,SERVICE_COMPLETE,Suez,2
12764.080846499797,1,DEPARTED,Suez,0
12764.080846499797,1,ENROUTE,Antwerp,0
12781.36516641598,13,SERVICE_COMPLETE,Panama,1
12781.36516641598,13,DEPARTED,Panama,0
12781.36516641598,13,ENROUTE,Antwerp,0
12794.587776071887,20,SERVICE_COMPLETE,Suez,2
12794.587776071887,20,DEPARTED,Suez,0
12794.587776071887,20,ENROUTE,Singapore,0
12806.03566138168,22,BERTHED,Antwerp,1
12806.03566138168,22,SERVICE_STARTED,Antwerp,1
12825.668994715013,22,SERVICE_COMPLETE,Antwerp,1
12825.668994715013,22,DEPARTED,Antwerp,0
12825.668994715013,22,ENROUTE,Panama,0
12831.70258784203,21,SERVICE_COMPLETE,Panama,2
12831.70258784203,21,DEPARTED,Panama,0
12831.70258784203,21,ENROUTE,Antwerp,0
12864.546631655707,3,BERTHED,Singapore,1
12864.546631655707,3,SERVICE_STARTED,Singapore,1
12889.121848129713,17,BERTHED,Antwerp,1
12889.121848129713,17,SERVICE_STARTED,Antwerp,1
12903.202576025675,12,BERTHED,Antwerp,2
12903.202576025675,12,SERVICE_STARTED,Antwerp,2
12905.152768716649,10,BERTHED,Shanghai,1
12905.152768716649,10,SERVICE_STARTED,Shanghai,1
12906.30424202827,7,BERTHED,Suez,1
12906.30424202827,7,SERVICE_STARTED,Suez,1
12908.951370901084,9,BERTHED,Suez,2
12908.951370901084,9,SERVICE_STARTED,Suez,2
12910.137575361605,7,SERVICE_COMPLETE,Suez,1
12910.137575361605,7,DEPARTED,Suez,0
12910.137575361605,7,ENROUTE,Singapore,0
12915.093572115147,2,BERTHED,Suez,1
12915.093572115147,2,SERVICE_STARTED,Suez,1
12916.61100870226,8,BERTHED,Singapore,2
12916.61100870226,8,SERVICE_STARTED,Singapore,2
12920.42996498904,3,SERVICE_COMPLETE,Singapore,1
12920.42996498904,3,DEPARTED,Singapore,0
12920.42996498904,3,ENROUTE,Shanghai,0
12931.855181463046,17,SERVICE_COMPLETE,Antwerp,1
12931.855181463046,17,DEPARTED,Antwerp,0
12931.855181463046,17,ENROUTE,Suez,0
12936.235909359008,12,SERVICE_COMPLETE,Antwerp,2
12936.235909359008,12,DEPARTED,Antwerp,0
12936.235909359008,12,ENROUTE,Panama,0
12937.431276804313,14,BERTHED,Antwerp,1
12937.431276804313,14,SERVICE_STARTED,Antwerp,1
12940.034704234418,9,SERVICE_COMPLETE,Suez,2
12940.034704234418,9,DEPARTED,Suez,0
12940.034704234418,9,ENROUTE,Singapore,0
12948.923220842411,6,BERTHED,Panama,1
12948.923220842411,6,SERVICE_STARTED,Panama,1
12952.35276871665,10,SERVICE_COMPLETE,Shanghai,1
12952.35276871665,10,DEPARTED,Shanghai,0
12952.35276871665,10,ENROUTE,Singapore,0
12952.824347232223,1,BERTHED,Antwerp,2
12952.824347232223,1,SERVICE_STARTED,Antwerp,2
12954.539887509078,6,SERVICE_COMPLETE,Panama,1
12954.539887509078,6,DEPARTED,Panama,0
12954.539887509078,6,ENROUTE,Antwerp,0
12957.174347232223,1,SERVICE_COMPLETE,Antwerp,2
12957.174347232223,1,DEPARTED,Antwerp,0
12957.174347232223,1,ENROUTE,Suez,0
12962.343572115147,2,SERVICE_COMPLETE,Suez,1
12962.343572115147,2,DEPARTED,Suez,0
12962.343572115147,2,ENROUTE,Singapore,0
12975.144342035594,8,SERVICE_COMPLETE,Singapore,2
12975.144342035594,8,DEPARTED,Singapore,0
12975.144342035594,8,ENROUTE,Shanghai,0
12983.831276804312,14,SERVICE_COMPLETE,Antwerp,1
12983.831276804312,14,DEPARTED,Antwerp,0
12983.831276804312,14,ENROUTE,Suez,0
12993.127675368927,20,BERTHED,Singapore,1
12993.127675368927,20,SERVICE_STARTED,Singapore,1
13000.154745482869,18,BERTHED,Panama,1
13000.154745482869,18,SERVICE_STARTED,Panama,1
13010.116985702356,4,BERTHED,Panama,2
13010.116985702356,4,SERVICE_STARTED,Panama,2
13023.40772423158,3,BERTHED,Shanghai,1
13023.40772423158,3,SERVICE_STARTED,Shanghai,1
13037.616985702356,4,SERVICE_COMPLETE,Panama,2
13037.616985702356,4,DEPARTED,Panama,0
13037.616985702356,4,STORM_ENCOUNTER,Singapore,0
13037.616985702356,4,ENROUTE,Singapore,0
13043.427675368926,20,SERVICE_COMPLETE,Singapore,1
13043.427675368926,20,DEPARTED,Singapore,0
13043.427675368926,20,ENROUTE,Suez,0
13055.33052795919,10,BERTHED,Singapore,1
13055.33052795919,10,SERVICE_STARTED,Singapore,1
13056.562973458786,13,BERTHED,Antwerp,1
13056.562973458786,13,SERVICE_STARTED,Antwerp,1
13058.874390898247,3,SERVICE_COMPLETE,Shanghai,1
13058.874390898247,3,DEPARTED,Shanghai,0
13058.874390898247,3,ENROUTE,Singapore,0
13062.847194625856,10,SERVICE_COMPLETE,Singapore,1
13062.847194625856,10,DEPARTED,Singapore,0
13062.847194625856,10,ENROUTE,Shanghai,0
13066.129640125453,13,SERVICE_COMPLETE,Antwerp,1
13066.129640125453,13,DEPARTED,Antwerp,0
13066.129640125453,13,ENROUTE,Suez,0
13076.221412149536,18,SERVICE_COMPLETE,Panama,1
13076.221412149536,18,DEPARTED,Panama,0
13076.221412149536,18,STORM_ENCOUNTER,Shanghai,0
13076.221412149536,18,ENROUTE,Shanghai,0
13078.122101278133,8,BERTHED,Shanghai,1
13078.122101278133,8,SERVICE_STARTED,Shanghai,1
13100.866801757818,22,BERTHED,Panama,1
13100.866801757818,22,SERVICE_STARTED,Panama,1
13103.372101278133,8,SERVICE_COMPLETE,Shanghai,1
13103.372101278133,8,DEPARTED,Shanghai,0
13103.372101278133,8,ENROUTE,Singapore,0
13106.900394884835,21,BERTHED,Antwerp,1
13106.900394884835,21,SERVICE_STARTED,Antwerp,1
13108.677474658645,7,BERTHED,Singapore,1
13108.677474658645,7,SERVICE_STARTED,Singapore,1
13120.598682195472,17,BERTHED,Suez,1
13120.598682195472,17,SERVICE_STARTED,Suez,1
13138.574603531459,9,BERTHED,Singapore,2
13138.574603531459,9,SERVICE_STARTED,Singapore,2
13144.633468424485,22,SERVICE_COMPLETE,Panama,1
13144.633468424485,22,DEPARTED,Panama,0
13144.633468424485,22,ENROUTE,Shanghai,0
13145.694141325312,7,SERVICE_COMPLETE,Singapore,1
13145.694141325312,7,DEPARTED,Singapore,0
13145.694141325312,7,ENROUTE,Suez,0
13145.917847964649,1,BERTHED,Suez,2
13145.917847964649,1,SERVICE_STARTED,Suez,2
13151.617061551502,21,SERVICE_COMPLETE,Antwerp,1
13151.617061551502,21,DEPARTED,Antwerp,0
13151.617061551502,21,ENROUTE,Suez,0
13160.883471412188,2,BERTHED,Singapore,1
13160.883471412188,2,SERVICE_STARTED,Singapore,1
13161.852150140787,3,QUEUED,Singapore,0
13165.824953868396,10,BERTHED,Shanghai,1
13165.824953868396,10,SERVICE_STARTED,Shanghai,1
13172.574777536738,14,QUEUED,Suez,0
13174.767036422763,19,BERTHED,Panama,1
13174.767036422763,19,SERVICE_STARTED,Panama,1
13185.274953868397,10,SERVICE_COMPLETE,Shanghai,1
13185.274953868397,10,DEPARTED,Shanghai,0
13185.274953868397,10,ENROUTE,Panama,0
13186.048682195473,17,SERVICE_COMPLETE,Suez,1
13186.048682195473,14,BERTHED,Suez,1
13186.048682195473,14,SERVICE_STARTED,Suez,1
13186.048682195473,17,DEPARTED,Suez,0
13186.048682195473,17,ENROUTE,Antwerp,0
13197.374603531458,9,SERVICE_COMPLETE,Singapore,2
13197.374603531458,3,BERTHED,Singapore,1
13197.374603531458,3,SERVICE_STARTED,Singapore,1
13197.374603531458,9,DEPARTED,Singapore,0
13197.374603531458,9,ENROUTE,Panama,0
13200.917847964649,1,SERVICE_COMPLETE,Suez,2
13200.917847964649,1,DEPARTED,Suez,0
13200.917847964649,1,ENROUTE,Antwerp,0
13202.250138078854,2,SERVICE_COMPLETE,Singapore,1
13202.250138078854,2,DEPARTED,Singapore,0
13202.250138078854,2,ENROUTE,Suez,0
13206.349860520673,8,BERTHED,Singapore,1
13206.349860520673,8,SERVICE_STARTED,Singapore,1
13211.433716401812,12,BERTHED,Panama,2
13211.433716401812,12,SERVICE_STARTED,Panama,2
13220.55038306848,12,SERVICE_COMPLETE,Panama,2
13220.55038306848,12,DEPARTED,Panama,0
13220.55038306848,12,ENROUTE,Shanghai,0
13229.224603531458,3,SERVICE_COMPLETE,Singapore,1
13229.224603531458,3,DEPARTED,Singapore,0
13229.224603531458,3,ENROUTE,Shanghai,0
13229.737694551883,6,BERTHED,Antwerp,1
13229.737694551883,6,SERVICE_STARTED,Antwerp,1
13234.948682195472,14,SERVICE_COMPLETE,Suez,1
13234.948682195472,14,DEPARTED,Suez,0
13234.948682195472,14,ENROUTE,Singapore,0
13241.967574665967,20,BERTHED,Suez,1
13241.967574665967,20,SERVICE_STARTED,Suez,1
13245.93370308943,19,SERVICE_COMPLETE,Panama,1
13245.93370308943,19,DEPARTED,Panama,0
13245.93370308943,19,ENROUTE,Antwerp,0
13251.299860520674,8,SERVICE_COMPLETE,Singapore,1
13251.299860520674,8,DEPARTED,Singapore,0
13251.299860520674,8,ENROUTE,Suez,0
13254.873140857879,13,BERTHED,Suez,2
13254.873140857879,13,SERVICE_STARTED,Suez,2
13263.634241332633,20,SERVICE_COMPLETE,Suez,1
13263.634241332633,20,DEPARTED,Suez,0
13263.634241332633,20,ENROUTE,Antwerp,0
13269.739807524546,13,SERVICE_COMPLETE,Suez,2
13269.739807524546,13,DEPARTED,Suez,0
13269.739807524546,13,ENROUTE,Antwerp,0
13270.00436121855,6,SERVICE_COMPLETE,Antwerp,1
13270.00436121855,6,DEPARTED,Antwerp,0
13270.00436121855,6,ENROUTE,Panama,0
13290.869294859629,5,BERTHED,Panama,1
13290.869294859629,5,SERVICE_STARTED,Panama,1
13332.202362773998,3,BERTHED,Shanghai,1
13332.202362773998,3,SERVICE_STARTED,Shanghai,1
13337.102628192963,5,SERVICE_COMPLETE,Panama,1
13337.102628192963,5,DEPARTED,Panama,0
13337.102628192963,5,ENROUTE,Shanghai,0
13340.360562283928,21,BERTHED,Suez,1
13340.360562283928,21,SERVICE_STARTED,Suez,1
13342.379909923115,15,BERTHED,Panama,1
13342.379909923115,15,SERVICE_STARTED,Panama,1
13344.234040622352,7,BERTHED,Suez,2
13344.234040622352,7,SERVICE_STARTED,Suez,2
13345.919029440665,3,SERVICE_COMPLETE,Shanghai,1
13345.919029440665,3,DEPARTED,Shanghai,0
13345.919029440665,3,ENROUTE,Singapore,0
13374.792182927898,17,BERTHED,Antwerp,1
13374.792182927898,17,SERVICE_STARTED,Antwerp,1
13377.493895617261,21,SERVICE_COMPLETE,Suez,1
13377.493895617261,21,DEPARTED,Suez,0
13377.493895617261,21,ENROUTE,Singapore,0
13389.661348697075,1,BERTHED,Antwerp,2
13389.661348697075,1,SERVICE_STARTED,Antwerp,2
13400.790037375895,2,BERTHED,Suez,1
13400.790037375895,2,SERVICE_STARTED,Suez,1
13404.728374680648,11,BERTHED,Panama,2
13404.728374680648,11,SERVICE_STARTED,Panama,2
13406.896576589781,15,SERVICE_COMPLETE,Panama,1
13406.896576589781,15,DEPARTED,Panama,0
13406.896576589781,15,ENROUTE,Shanghai,0
13414.467373955686,7,SERVICE_COMPLETE,Suez,2
13414.467373955686,7,DEPARTED,Suez,0
13414.467373955686,7,ENROUTE,Antwerp,0
13414.57801536374,1,SERVICE_COMPLETE,Antwerp,2
13414.57801536374,1,DEPARTED,Antwerp,0
13414.57801536374,1,ENROUTE,Suez,0
13418.642182927899,17,SERVICE_COMPLETE,Antwerp,1
13418.642182927899,17,DEPARTED,Antwerp,0
13418.642182927899,17,ENROUTE,Panama,0
13433.488581492513,14,BERTHED,Singapore,1
13433.488581492513,14,SERVICE_STARTED,Singapore,1
13437.50524815918,14,SERVICE_COMPLETE,Singapore,1
13437.50524815918,14,DEPARTED,Singapore,0
13437.50524815918,14,ENROUTE,Shanghai,0
13437.523370709228,2,SERVICE_COMPLETE,Suez,1
13437.523370709228,2,DEPARTED,Suez,0
13437.523370709228,2,ENROUTE,Singapore,0
13443.828374680648,11,SERVICE_COMPLETE,Panama,2
13443.828374680648,11,DEPARTED,Panama,0
13443.828374680648,11,ENROUTE,Antwerp,0
13448.896788683205,3,BERTHED,Singapore,1
13448.896788683205,3,SERVICE_STARTED,Singapore,1
13449.839759817714,8,BERTHED,Suez,1
13449.839759817714,8,SERVICE_STARTED,Suez,1
13452.377742065059,20,BERTHED,Antwerp,1
13452.377742065059,20,SERVICE_STARTED,Antwerp,1
13457.489759817714,8,SERVICE_COMPLETE,Suez,1
13457.489759817714,8,DEPARTED,Suez,0
13457.489759817714,8,ENROUTE,Singapore,0
13458.483308256971,13,BERTHED,Antwerp,2
13458.483308256971,13,SERVICE_STARTED,Antwerp,2
13466.399974923637,13,SERVICE_COMPLETE,Antwerp,2
13466.399974923637,13,DEPARTED,Antwerp,0
13466.399974923637,13,ENROUTE,Panama,0
13500.563455349871,3,SERVICE_COMPLETE,Singapore,1
13500.563455349871,3,DEPARTED,Singapore,0
13500.563455349871,3,ENROUTE,Shanghai,0
13521.131510132234,19,BERTHED,Antwerp,1
13521.131510132234,19,SERVICE_STARTED,Antwerp,1
13538.711075398392,20,SERVICE_COMPLETE,Antwerp,1
13538.711075398392,20,DEPARTED,Antwerp,0
13538.711075398392,20,ENROUTE,Panama,0
13540.483007401719,14,BERTHED,Shanghai,1
13540.483007401719,14,SERVICE_STARTED,Shanghai,1
13545.202168261354,6,BERTHED,Panama,1
13545.202168261354,6,SERVICE_STARTED,Panama,1
13548.828144313164,16,BERTHED,Singapore,1
13548.828144313164,16,SERVICE_STARTED,Singapore,1
13550.644887490174,22,BERTHED,Shanghai,2
13550.644887490174,22,SERVICE_STARTED,Shanghai,2
13559.864843465568,19,SERVICE_COMPLETE,Antwerp,1
13559.864843465568,19,DEPARTED,Antwerp,0
13559.864843465568,19,ENROUTE,Suez,0
13571.252168261353,6,SERVICE_COMPLETE,Panama,1
13571.252168261353,6,DEPARTED,Panama,0
13571.252168261353,6,ENROUTE,Antwerp,0
13571.516340735052,14,SERVICE_COMPLETE,Shanghai,1
13571.516340735052,14,DEPARTED,Shanghai,0
13571.516340735052,14,ENROUTE,Singapore,0
13576.033794914301,21,BERTHED,Singapore,2
13576.033794914301,21,SERVICE_STARTED,Singapore,2
13591.286372934086,10,BERTHED,Panama,1
13591.286372934086,10,SERVICE_STARTED,Panama,1
13603.210874688111,7,BERTHED,Antwerp,1
13603.210874688111,7,SERVICE_STARTED,Antwerp,1
13603.321516096166,1,BERTHED,Suez,1
13603.321516096166,1,SERVICE_STARTED,Suez,1
13603.541214592411,3,BERTHED,Shanghai,1
13603.541214592411,3,SERVICE_STARTED,Shanghai,1
13604.744887490175,22,SERVICE_COMPLETE,Shanghai,2
13604.744887490175,22,DEPARTED,Shanghai,0
13604.744887490175,22,ENROUTE,Singapore,0
13612.94481097983,16,SERVICE_COMPLETE,Singapore,1
13612.94481097983,16,DEPARTED,Singapore,0
13612.94481097983,16,ENROUTE,Suez,0
13614.504849429499,1,SERVICE_COMPLETE,Suez,1
13614.504849429499,1,DEPARTED,Suez,0
13614.504849429499,1,ENROUTE,Antwerp,0
13621.460874688111,7,SERVICE_COMPLETE,Antwerp,1
13621.460874688111,7,DEPARTED,Antwerp,0
13621.460874688111,7,ENROUTE,Suez,0
13625.974547925744,3,SERVICE_COMPLETE,Shanghai,1
13625.974547925744,3,DEPARTED,Shanghai,0
13625.974547925744,3,ENROUTE,Singapore,0
13626.561802134169,12,BERTHED,Shanghai,1
13626.561802134169,12,SERVICE_STARTED,Shanghai,1
13630.253039600753,10,SERVICE_COMPLETE,Panama,1
13630.253039600753,10,DEPARTED,Panama,0
13630.253039600753,10,STORM_ENCOUNTER,Shanghai,0
13630.253039600753,10,ENROUTE,Shanghai,0
13636.063270006269,2,BERTHED,Singapore,1
13636.063270006269,2,SERVICE_STARTED,Singapore,1
13637.529936672936,2,SERVICE_COMPLETE,Singapore,1
13637.529936672936,2,DEPARTED,Singapore,0
13637.529936672936,2,ENROUTE,Suez,0
13638.550461580968,21,SERVICE_COMPLETE,Singapore,2
13638.550461580968,21,DEPARTED,Singapore,0
13638.550461580968,21,ENROUTE,Shanghai,0
13649.078468800835,12,SERVICE_COMPLETE,Shanghai,1
13649.078468800835,12,DEPARTED,Shanghai,0
13649.078468800835,12,STORM_ENCOUNTER,Panama,0
13649.078468800835,12,ENROUTE,Panama,0
13656.029659114754,8,BERTHED,Singapore,1
13656.029659114754,8,SERVICE_STARTED,Singapore,1
13667.817946969568,18,BERTHED,Shanghai,1
13667.817946969568,18,SERVICE_STARTED,Shanghai,1
13672.437114651219,9,BERTHED,Panama,1
13672.437114651219,9,SERVICE_STARTED,Panama,1
13674.494099977592,14,BERTHED,Singapore,2
13674.494099977592,14,SERVICE_STARTED,Singapore,2
13680.617946969567,18,SERVICE_COMPLETE,Shanghai,1
13680.617946969567,18,DEPARTED,Shanghai,0
13680.617946969567,18,ENROUTE,Singapore,0
13693.839989970704,17,BERTHED,Panama,2
13693.839989970704,17,SERVICE_STARTED,Panama,2
13695.162992448088,8,SERVICE_COMPLETE,Singapore,1
13695.162992448088,8,DEPARTED,Singapore,0
13695.162992448088,8,ENROUTE,Shanghai,0
13707.722646732715,22,BERTHED,Singapore,1
13707.722646732715,22,SERVICE_STARTED,Singapore,1
13711.970447984551,9,SERVICE_COMPLETE,Panama,1
13711.970447984551,9,DEPARTED,Panama,0
13711.970447984551,9,STORM_ENCOUNTER,Singapore,0
13711.970447984551,9,ENROUTE,Singapore,0
13719.026181723453,11,BERTHED,Antwerp,1
13719.026181723453,11,SERVICE_STARTED,Antwerp,1
13723.10665663737,17,SERVICE_COMPLETE,Panama,2
13723.10665663737,17,DEPARTED,Panama,0
13723.10665663737,17,STORM_ENCOUNTER,Singapore,0
13723.10665663737,17,ENROUTE,Singapore,0
13728.952307168283,3,QUEUED,Singapore,0
13740.13931339938,22,SERVICE_COMPLETE,Singapore,1
13740.13931339938,3,BERTHED,Singapore,1
13740.13931339938,3,SERVICE_STARTED,Singapore,1
13740.13931339938,22,DEPARTED,Singapore,0
13740.13931339938,22,ENROUTE,Suez,0
13741.528220823508,21,BERTHED,Shanghai,1
13741.528220823508,21,SERVICE_STARTED,Shanghai,1
13741.597781966442,13,BERTHED,Panama,1
13741.597781966442,13,SERVICE_STARTED,Panama,1
13743.114047258652,5,BERTHED,Shanghai,2
13743.114047258652,5,SERVICE_STARTED,Shanghai,2
13744.627433310925,14,SERVICE_COMPLETE,Singapore,2
13744.627433310925,14,DEPARTED,Singapore,0
13744.627433310925,14,ENROUTE,Suez,0
13748.608344197994,19,BERTHED,Suez,1
13748.608344197994,19,SERVICE_STARTED,Suez,1
13756.722646732715,3,SERVICE_COMPLETE,Singapore,1
13756.722646732715,3,DEPARTED,Singapore,0
13756.722646732715,3,ENROUTE,Shanghai,0
13772.359515056787,11,SERVICE_COMPLETE,Antwerp,1
13772.359515056787,11,DEPARTED,Antwerp,0
13772.359515056787,11,ENROUTE,Panama,0
13783.595706212107,18,BERTHED,Singapore,1
13783.595706212107,18,SERVICE_STARTED,Singapore,1
13785.897781966441,13,SERVICE_COMPLETE,Panama,1
13785.897781966441,13,DEPARTED,Panama,0
13785.897781966441,13,ENROUTE,Antwerp,0
13798.140751690627,8,QUEUED,Shanghai,0
13803.248350161924,1,BERTHED,Antwerp,1
13803.248350161924,1,SERVICE_STARTED,Antwerp,1
13803.514047258652,5,SERVICE_COMPLETE,Shanghai,2
13803.514047258652,8,BERTHED,Shanghai,1
13803.514047258652,8,SERVICE_STARTED,Shanghai,1
13803.514047258652,5,DEPARTED,Shanghai,0
13803.514047258652,5,ENROUTE,Panama,0
13805.831683495258,1,SERVICE_COMPLETE,Antwerp,1
13805.831683495258,1,DEPARTED,Antwerp,0
13805.831683495258,1,ENROUTE,Suez,0
13810.204375420537,7,BERTHED,Suez,2
13810.204375420537,7,SERVICE_STARTED,Suez,2
13811.48471027687,16,QUEUED,Suez,0
13812.90799565547,15,BERTHED,Shanghai,1
13812.90799565547,15,SERVICE_STARTED,Shanghai,1
13813.908882441197,20,BERTHED,Panama,1
13813.908882441197,20,SERVICE_STARTED,Panama,1
13827.180713925318,8,SERVICE_COMPLETE,Shanghai,1
13827.180713925318,8,DEPARTED,Shanghai,0
13827.180713925318,8,ENROUTE,Singapore,0
13828.02903954544,18,SERVICE_COMPLETE,Singapore,1
13828.02903954544,18,DEPARTED,Singapore,0
13828.02903954544,18,ENROUTE,Shanghai,0
13829.558344197994,19,SERVICE_COMPLETE,Suez,1
13829.558344197994,16,BERTHED,Suez,1
13829.558344197994,16,SERVICE_STARTED,Suez,1
13829.558344197994,19,DEPARTED,Suez,0
13829.558344197994,19,ENROUTE,Antwerp,0
13836.069835969976,2,BERTHED,Suez,1
13836.069835969976,2,SERVICE_STARTED,Suez,1
13840.721042087203,7,SERVICE_COMPLETE,Suez,2
13840.721042087203,7,DEPARTED,Suez,0
13840.721042087203,7,ENROUTE,Singapore,0
13846.449975304158,6,BERTHED,Antwerp,1
13846.449975304158,6,SERVICE_STARTED,Antwerp,1
13850.21155415684,21,SERVICE_COMPLETE,Shanghai,1
13850.21155415684,21,DEPARTED,Shanghai,0
13850.21155415684,21,ENROUTE,Panama,0
13851.146630266207,4,BERTHED,Singapore,1
13851.146630266207,4,SERVICE_STARTED,Singapore,1
13859.700405975254,3,BERTHED,Shanghai,1
13859.700405975254,3,SERVICE_STARTED,Shanghai,1
13868.313296932873,4,SERVICE_COMPLETE,Singapore,1
13868.313296932873,4,DEPARTED,Singapore,0
13868.313296932873,4,ENROUTE,Panama,0
13870.058344197994,16,SERVICE_COMPLETE,Suez,1
13870.058344197994,16,DEPARTED,Suez,0
13870.058344197994,16,ENROUTE,Singapore,0
13884.441328988803,15,SERVICE_COMPLETE,Shanghai,1
13884.441328988803,15,DEPARTED,Shanghai,0
13884.441328988803,15,ENROUTE,Singapore,0
13888.199975304158,6,SERVICE_COMPLETE,Antwerp,1
13888.199975304158,6,DEPARTED,Antwerp,0
13888.199975304158,6,ENROUTE,Panama,0
13893.492215774531,20,SERVICE_COMPLETE,Panama,1
13893.492215774531,20,DEPARTED,Panama,0
13893.492215774531,20,ENROUTE,Antwerp,0
13895.783739308588,3,SERVICE_COMPLETE,Shanghai,1
13895.783739308588,3,DEPARTED,Shanghai,0
13895.783739308588,3,ENROUTE,Singapore,0
13897.886502636644,2,SERVICE_COMPLETE,Suez,1
13897.886502636644,2,DEPARTED,Suez,0
13897.886502636644,2,ENROUTE,Singapore,0
13930.158473167858,8,BERTHED,Singapore,1
13930.158473167858,8,SERVICE_STARTED,Singapore,1
13931.00679878798,18,BERTHED,Shanghai,1
13931.00679878798,18,SERVICE_STARTED,Shanghai,1
13938.679212696421,22,BERTHED,Suez,1
13938.679212696421,22,SERVICE_STARTED,Suez,1
13943.167332607965,14,BERTHED,Suez,2
13943.167332607965,14,SERVICE_STARTED,Suez,2
13945.025139834524,8,SERVICE_COMPLETE,Singapore,1
13945.025139834524,8,DEPARTED,Singapore,0
13945.025139834524,8,ENROUTE,Suez,0
13961.762546029755,22,SERVICE_COMPLETE,Suez,1
13961.762546029755,22,DEPARTED,Suez,0
13961.762546029755,22,ENROUTE,Antwerp,0
13971.173465454645,18,SERVICE_COMPLETE,Shanghai,1
13971.173465454645,18,DEPARTED,Shanghai,0
13971.173465454645,18,ENROUTE,Panama,0
13986.650665941299,14,SERVICE_COMPLETE,Suez,2
13986.650665941299,14,DEPARTED,Suez,0
13986.650665941299,14,ENROUTE,Antwerp,0
13987.419088231343,15,BERTHED,Singapore,1
13987.419088231343,15,SERVICE_STARTED,Singapore,1
13994.575184227684,1,BERTHED,Suez,1
13994.575184227684,1,SERVICE_STARTED,Suez,1
13998.761498551128,3,BERTHED,Singapore,2
13998.761498551128,3,SERVICE_STARTED,Singapore,2
14014.061498551127,3,SERVICE_COMPLETE,Singapore,2
14014.061498551127,3,DEPARTED,Singapore,0
14014.061498551127,3,ENROUTE,Shanghai,0
14018.30184493042,19,BERTHED,Antwerp,1
14018.30184493042,19,SERVICE_STARTED,Antwerp,1
14020.541850894351,1,SERVICE_COMPLETE,Suez,1
14020.541850894351,1,DEPARTED,Suez,0
14020.541850894351,1,ENROUTE,Antwerp,0
14027.202421564676,15,SERVICE_COMPLETE,Singapore,1
14027.202421564676,15,DEPARTED,Singapore,0
14027.202421564676,15,ENROUTE,Suez,0
14039.260941384244,7,BERTHED,Singapore,1
14039.260941384244,7,SERVICE_STARTED,Singapore,1
14047.557322099592,11,BERTHED,Panama,1
14047.557322099592,11,SERVICE_STARTED,Panama,1
14051.160941384243,7,SERVICE_COMPLETE,Singapore,1
14051.160941384243,7,DEPARTED,Singapore,0
14051.160941384243,7,ENROUTE,Suez,0
14057.107322099591,11,SERVICE_COMPLETE,Panama,1
14057.107322099591,11,DEPARTED,Panama,0
